MAE,RMSE,sMAPE,sigma_err,sigma_score,method,target,k,seed,mode,similarity,gate,calibrate,alpha,alpha_val_mae
5.367905637760822,9.812572573352732,8.638004177934745,8.214705921780203,3.808338301491224,M3_ANCHOR_REVIN,cofactor_6418,30,42,revin,False,False,False,1.0,
5.267566186567995,9.397933745957827,8.482775470644302,7.783455912604959,3.5394107848197724,M7_FULL_REVIN_SIM_CAL,cofactor_6418,30,42,revin,True,False,True,1.0,5.2915134151701935
1.7160164247911263,2.395270562386293,13.106331726551504,1.6712243184847915,2.1825965884882974,M1_ANCHOR,cofactor_6419,3,42,anchor,False,False,False,1.0,
1.5963817373045417,2.2771533119669893,11.75478359079058,1.623993008820662,2.273555092207729,M3_ANCHOR_REVIN,cofactor_6419,3,42,revin,False,False,False,1.0,
1.6752339421308495,2.3574448382038007,12.480679962519181,1.6587687472618255,2.24259491801489,M7_FULL_REVIN_SIM_CAL,cofactor_6419,3,42,revin,True,False,True,1.25,1.716149589855431
1.7979696925305981,2.5490473584764115,13.573612721066986,1.8070401383840347,2.2933555725958166,M1_ANCHOR,cofactor_6419,7,42,anchor,False,False,False,1.0,
1.6997825870179006,2.397428758773906,12.672983648710975,1.6907971010088576,2.223335673369598,M3_ANCHOR_REVIN,cofactor_6419,7,42,revin,False,False,False,1.0,
1.8252730202345118,2.5416199882953174,13.626535940616261,1.7687957774396357,2.2100333064665314,M7_FULL_REVIN_SIM_CAL,cofactor_6419,7,42,revin,True,False,True,1.25,1.8492710502149845
1.7956227569375665,2.5367987461881603,13.681837606559904,1.7920731197662976,2.2519208727692686,M1_ANCHOR,cofactor_6419,14,42,anchor,False,False,False,1.0,
1.6746564290708048,2.376169807431433,12.538138615680003,1.685852170557734,2.2308811581329984,M3_ANCHOR_REVIN,cofactor_6419,14,42,revin,False,False,False,1.0,
1.678497667770227,2.34368823838817,12.771141138348035,1.6358136037690145,2.223804183760566,M7_FULL_REVIN_SIM_CAL,cofactor_6419,14,42,revin,True,False,True,1.25,1.6890339986386051
1.769052826403765,2.4950159177261457,13.54610698448648,1.7595397113577318,2.234850699472826,M1_ANCHOR,cofactor_6419,30,42,anchor,False,False,False,1.0,
1.6660382708745578,2.37116653541607,12.514963913957116,1.6873460375875535,2.3176430208223473,M3_ANCHOR_REVIN,cofactor_6419,30,42,revin,False,False,False,1.0,
1.6660636863664355,2.3377375394168425,12.563251454667954,1.6400050251248204,2.20043967118907,M7_FULL_REVIN_SIM_CAL,cofactor_6419,30,42,revin,True,False,True,1.25,1.6814816902004177
6.047570292218546,13.152783677004537,9.914595287858734,11.680844765098007,4.891820598653399,M1_ANCHOR,cofactor_6420,3,42,anchor,False,False,False,1.0,
5.416825588700194,11.764347587759621,8.654351107545699,10.44382502522567,4.456404850516797,M3_ANCHOR_REVIN,cofactor_6420,3,42,revin,False,False,False,1.0,
5.369743861500563,11.138158871122936,8.67801245048607,9.758998962553717,4.375577809651364,M7_FULL_REVIN_SIM_CAL,cofactor_6420,3,42,revin,True,False,True,1.25,6.687510967601132
6.346274037890614,14.115211718748073,10.061159094729208,12.608995036950745,4.967706568917426,M1_ANCHOR,cofactor_6420,7,42,anchor,False,False,False,1.0,
5.606960595347047,12.219926970751995,8.867816673725939,10.85842890121386,4.465700618010317,M3_ANCHOR_REVIN,cofactor_6420,7,42,revin,False,False,False,1.0,
5.965290551599075,13.381517308853306,9.380361177570396,11.979183883230583,4.827917574291792,M7_FULL_REVIN_SIM_CAL,cofactor_6420,7,42,revin,True,False,True,1.0,7.4132647078109075
6.295493307090145,13.77214840516495,10.105358671545053,12.249910474814145,4.728535370656418,M1_ANCHOR,cofactor_6420,14,42,anchor,False,False,False,1.0,
5.791379520104225,12.780042810643232,8.993984352917774,11.39333097391161,4.765950962282727,M3_ANCHOR_REVIN,cofactor_6420,14,42,revin,False,False,False,1.0,
5.749819422585053,12.385362238386058,9.141622018686315,10.970596833003649,4.508534938085967,M7_FULL_REVIN_SIM_CAL,cofactor_6420,14,42,revin,True,False,True,1.25,7.011146691780586
6.367397142154097,13.967148619385071,10.182331991584585,12.432200484462497,4.784538728428135,M1_ANCHOR,cofactor_6420,30,42,anchor,False,False,False,1.0,
