MAE,RMSE,sMAPE,sigma_err,sigma_score,method,target,k,seed,mode,similarity,similarity_kind,msr,gate,calibrate,alpha,alpha_val_mae
11.01329378564051,17.088170047745006,9.99293821298266,13.066608318504334,2.9646444927117925,M11_REVIN_MSR_DPS_CAL,cofactor_6416,7,42,revin,True,profile,True,False,True,1.25,12.079736888320918
10.677614933684628,16.597563594160334,9.800670643916693,12.707860956538305,3.075914565671263,M9_REVIN_MSR,cofactor_6416,14,42,revin,False,stats,True,False,False,1.0,
10.366615327507013,15.951516939274324,9.647098170538557,12.124531860919797,2.944933678342642,M11_REVIN_MSR_DPS_CAL,cofactor_6416,14,42,revin,True,profile,True,False,True,1.25,11.582299289665782
10.304310154559605,15.967590942509595,9.551538152144463,12.198585675386886,3.1116873285384186,M9_REVIN_MSR,cofactor_6416,30,42,revin,False,stats,True,False,False,1.0,
9.952920197360921,15.25458800498333,9.368601622915312,11.561146323232997,3.0015211582358456,M11_REVIN_MSR_DPS_CAL,cofactor_6416,30,42,revin,True,profile,True,False,True,1.25,11.189197918307077
5.198799519119714,9.40244602664539,8.329253591292202,7.834977065245746,3.8545038643446596,M9_REVIN_MSR,cofactor_6418,3,42,revin,False,stats,True,False,False,1.0,
5.543521592275421,9.572936275932536,8.849837453296674,7.805049909526289,3.4555525789486206,M11_REVIN_MSR_DPS_CAL,cofactor_6418,3,42,revin,True,profile,True,False,True,1.0,5.565360799190586
5.604419418328754,10.422064309972162,8.845295772401716,8.787517423933137,3.968035670892605,M9_REVIN_MSR,cofactor_6418,7,42,revin,False,stats,True,False,False,1.0,
5.656238988258127,10.151790065776655,8.866333118563913,8.430629699268954,3.8464877436400013,M11_REVIN_MSR_DPS_CAL,cofactor_6418,7,42,revin,True,profile,True,False,True,1.0,5.612789953820538
5.4758841832453164,10.181161348776909,8.769365391642431,8.583752676383533,3.991381495270921,M9_REVIN_MSR,cofactor_6418,14,42,revin,False,stats,True,False,False,1.0,
5.434274072488153,9.770520775117955,8.730276197087921,8.12039129273849,3.687254534130215,M11_REVIN_MSR_DPS_CAL,cofactor_6418,14,42,revin,True,profile,True,False,True,1.0,5.4137831418706295
5.265509899575498,9.552867273220375,8.507909237815284,7.971220970514454,3.768786458865852,M9_REVIN_MSR,cofactor_6418,30,42,revin,False,stats,True,False,False,1.0,
5.261362948086868,9.416654614785529,8.468100555932615,7.810235714907013,3.5786011083743023,M11_REVIN_MSR_DPS_CAL,cofactor_6418,30,42,revin,True,profile,True,False,True,1.0,5.300875758632332
1.6038241849376955,2.284774026007468,11.87224910097763,1.6273606143283308,2.2596370497820666,M9_REVIN_MSR,cofactor_6419,3,42,revin,False,stats,True,False,False,1.0,
1.7907545041514963,2.5016725630203505,12.982543541410182,1.7469920918637192,2.1241682899298304,M11_REVIN_MSR_DPS_CAL,cofactor_6419,3,42,revin,True,profile,True,False,True,1.25,1.8062509732505143
1.6947407250583508,2.373075257907294,12.734373856120595,1.6612397566938146,2.232995014813483,M9_REVIN_MSR,cofactor_6419,7,42,revin,False,stats,True,False,False,1.0,
1.8115086736498571,2.5689150533456733,13.126322335729185,1.8215967563251556,2.227767506281782,M11_REVIN_MSR_DPS_CAL,cofactor_6419,7,42,revin,True,profile,True,False,True,1.25,1.8442002728888935
1.676058067513972,2.356306365792532,12.688327977972168,1.6563164807581323,2.243958587219552,M9_REVIN_MSR,cofactor_6419,14,42,revin,False,stats,True,False,False,1.0,
1.6403076911229335,2.3016667024410666,12.31011756749745,1.6147498043235924,2.1532245556032246,M11_REVIN_MSR_DPS_CAL,cofactor_6419,14,42,revin,True,profile,True,False,True,1.25,1.658805618684771
1.604776707066377,2.271317613165118,12.087452885069622,1.6074603729552226,2.295936058246756,M9_REVIN_MSR,cofactor_6419,30,42,revin,False,stats,True,False,False,1.0,
1.5734438319187696,2.2287778082314538,11.757050185000043,1.5786278508624039,2.250728622053932,M11_REVIN_MSR_DPS_CAL,cofactor_6419,30,42,revin,True,profile,True,False,True,1.25,1.583704068055031
5.659607717733059,12.194829443333377,8.71016997424575,10.802749798812412,4.674774771873893,M9_REVIN_MSR,cofactor_6420,3,42,revin,False,stats,True,False,False,1.0,
5.72773810972382,11.666417828149504,9.099175044604626,10.164305354099914,4.426718521280892,M11_REVIN_MSR_DPS_CAL,cofactor_6420,3,42,revin,True,profile,True,False,True,1.25,7.150458508389856
5.771207586081937,12.781128821113818,8.947046336590757,11.404780904297196,4.732711471937681,M9_REVIN_MSR,cofactor_6420,7,42,revin,False,stats,True,False,False,1.0,
5.928183160946106,12.59864581507087,9.412656408929942,11.117562940985914,4.2573669532283445,M11_REVIN_MSR_DPS_CAL,cofactor_6420,7,42,revin,True,profile,True,False,True,1.0,7.357297366418303
5.913923970111387,13.149748528146937,9.20574118282965,11.745685564564726,4.906167040871185,M9_REVIN_MSR,cofactor_6420,14,42,revin,False,stats,True,False,False,1.0,
5.820765449398289,12.363961803552833,9.224612682454417,10.908861915285613,4.479212347429736,M11_REVIN_MSR_DPS_CAL,cofactor_6420,14,42,revin,True,profile,True,False,True,1.25,7.350604139467526
5.876763132627165,12.94276534743151,9.375620326033049,11.532469792700041,4.794050997060975,M9_REVIN_MSR,cofactor_6420,30,42,revin,False,stats,True,False,False,1.0,
5.778706072670911,12.606925996965016,9.461429421464487,11.205315902046362,4.551621755679982,M11_REVIN_MSR_DPS_CAL,cofactor_6420,30,42,revin,True,profile,True,False,True,1.0,7.146884933028687
1.4473671419180805,2.025528175904985,11.708363278149815,1.4170981750259375,2.130934874952292,M9_REVIN_MSR,cofactor_6421,3,42,revin,False,stats,True,False,False,1.0,
1.5224175514634386,2.1130385217361125,12.350537657117016,1.4654248953704767,2.0807042358796544,M11_REVIN_MSR_DPS_CAL,cofactor_6421,3,42,revin,True,profile,True,False,True,1.25,3.954676244189648
1.5094208510180778,2.1261904489347674,12.234406636551103,1.4975450106392216,2.526667521262618,M9_REVIN_MSR,cofactor_6421,7,42,revin,False,stats,True,False,False,1.0,
1.5265898515552347,2.12270996111284,12.527971443526262,1.4750316592990411,2.151109328837367,M11_REVIN_MSR_DPS_CAL,cofactor_6421,7,42,revin,True,profile,True,False,True,1.25,4.006943913801758
1.5766564496490894,2.2372899860519184,12.7460790660388,1.5874398783115202,2.480284596873811,M9_REVIN_MSR,cofactor_6421,14,42,revin,False,stats,True,False,False,1.0,
1.5664751096393288,2.188528738320068,12.780305549095445,1.5284413916433381,2.1978396852443365,M11_REVIN_MSR_DPS_CAL,cofactor_6421,14,42,revin,True,profile,True,False,True,1.25,4.054966165705077
1.544907618781955,2.156188451390626,12.706739024396011,1.5042334828339368,2.2071163843058144,M9_REVIN_MSR,cofactor_6421,30,42,revin,False,stats,True,False,False,1.0,
1.5311523592171392,2.093993108336349,12.692061549384492,1.428516195754085,2.068141154969429,M11_REVIN_MSR_DPS_CAL,cofactor_6421,30,42,revin,True,profile,True,False,True,1.25,3.9429982157709214
1.292654437181655,2.3677646195545594,18.900119040251713,1.9839082095106388,5.299429458104942,M9_REVIN_MSR,cofactor_6422,3,42,revin,False,stats,True,False,False,1.0,
1.5028763218175463,3.050005649637502,21.163916651293587,2.6542155456796395,6.404659234256026,M11_REVIN_MSR_DPS_CAL,cofactor_6422,3,42,revin,True,profile,True,False,True,0.75,1.707818673482983
1.412137785943663,2.7244975404796765,19.924162837263857,2.330127863774477,5.692342395463092,M9_REVIN_MSR,cofactor_6422,7,42,revin,False,stats,True,False,False,1.0,
1.5141045267690616,3.1592910342039633,21.575044860971957,2.773023331123842,6.528627991784451,M11_REVIN_MSR_DPS_CAL,cofactor_6422,7,42,revin,True,profile,True,False,True,0.75,1.7061327956678816
1.3602406358452128,2.47303578300059,19.55217350871809,2.0654865127075026,5.9302878136517805,M9_REVIN_MSR,cofactor_6422,14,42,revin,False,stats,True,False,False,1.0,
1.294437943349189,2.2282799003518536,19.66344173167789,1.8138664337959223,5.500359396690495,M11_REVIN_MSR_DPS_CAL,cofactor_6422,14,42,revin,True,profile,True,False,True,1.25,1.4846348108102911
1.208613865089479,2.0587036945015997,18.75085524768277,1.6667012713595835,6.511789365828922,M9_REVIN_MSR,cofactor_6422,30,42,revin,False,stats,True,False,False,1.0,
1.1332599208920693,1.8775927796252954,18.764840357515077,1.4971248996236652,6.108812688765423,M11_REVIN_MSR_DPS_CAL,cofactor_6422,30,42,revin,True,profile,True,False,True,1.25,1.3156697318823742
5.601319854512196,7.335422431787751,6.888110252205132,4.736743576316905,1.7829537347652311,M9_REVIN_MSR,cofactor_6423,3,42,revin,False,stats,True,False,False,1.0,
5.622420078934169,7.323917547588337,6.916021409569141,4.693741173952281,1.7687968613197957,M11_REVIN_MSR_DPS_CAL,cofactor_6423,3,42,revin,True,profile,True,False,True,1.25,5.623903671124805
5.79223415703361,7.614386898944513,7.124922184143485,4.942902865867215,1.8066774664590484,M9_REVIN_MSR,cofactor_6423,7,42,revin,False,stats,True,False,False,1.0,
6.142083764875327,7.827982834198859,7.678895332989797,4.8533883505849325,1.7475094204518866,M11_REVIN_MSR_DPS_CAL,cofactor_6423,7,42,revin,True,profile,True,False,True,1.25,6.097227684164456
5.684947263513324,7.484528533846401,7.0438431741278675,4.868554053351349,1.7725077360960952,M9_REVIN_MSR,cofactor_6423,14,42,revin,False,stats,True,False,False,1.0,
5.592823180654441,7.280002931189552,6.900125448134407,4.660662429481727,1.7918958365590762,M11_REVIN_MSR_DPS_CAL,cofactor_6423,14,42,revin,True,profile,True,False,True,1.25,5.575503659041925
5.593951978754996,7.341757501529405,6.950770456615228,4.755231886810501,1.8048965694393158,M9_REVIN_MSR,cofactor_6423,30,42,revin,False,stats,True,False,False,1.0,
5.5196741408082435,7.258880195777709,6.875908335010172,4.714616817352894,1.803548759334228,M11_REVIN_MSR_DPS_CAL,cofactor_6423,30,42,revin,True,profile,True,False,True,1.0,5.5205952234214335
7.492096455286686,10.81853986471904,8.03989667599862,7.804978085090475,2.664406487697979,M9_REVIN_MSR,cofactor_6424,3,42,revin,False,stats,True,False,False,1.0,
7.789264941311087,11.214837850059698,8.38033671126099,8.069008869835505,2.6119628809691475,M11_REVIN_MSR_DPS_CAL,cofactor_6424,3,42,revin,True,profile,True,False,True,1.0,8.627251246286155
7.540679152532226,10.913372453226044,8.106825014366043,7.889767223644601,2.6301243998795094,M9_REVIN_MSR,cofactor_6424,7,42,revin,False,stats,True,False,False,1.0,
7.716713682933113,11.087451071204157,8.348535060238895,7.961948841359735,2.5557712335264373,M11_REVIN_MSR_DPS_CAL,cofactor_6424,7,42,revin,True,profile,True,False,True,1.25,8.490806110984144
7.649812650172502,11.110097249919118,8.264854248166936,8.057516135020968,2.6930381207259764,M9_REVIN_MSR,cofactor_6424,14,42,revin,False,stats,True,False,False,1.0,
7.722640556648004,11.09179392508783,8.342832542449216,7.962251197544587,2.608242305593531,M11_REVIN_MSR_DPS_CAL,cofactor_6424,14,42,revin,True,profile,True,False,True,1.25,8.566264675411997
7.845288761112181,11.321530856312398,8.531044852572265,8.163190561154297,2.535082567746975,M9_REVIN_MSR,cofactor_6424,30,42,revin,False,stats,True,False,False,1.0,
8.04687071070875,11.652304286777019,8.745065791325427,8.428157995186906,2.5121846649199417,M11_REVIN_MSR_DPS_CAL,cofactor_6424,30,42,revin,True,profile,True,False,True,1.0,8.918480405450715
1.0521930921780926,1.3561313429108888,17.042779902313477,0.8556178947862844,1.723880051387887,M9_REVIN_MSR,cofactor_6425,3,42,revin,False,stats,True,False,False,1.0,
1.1211613307160846,1.4378594408215424,18.610271117731788,0.9003043003265488,1.7583081548038364,M11_REVIN_MSR_DPS_CAL,cofactor_6425,3,42,revin,True,profile,True,False,True,1.25,1.1557731960865651
1.0984725950856695,1.4133654686368102,18.09761994633021,0.8894200550195055,1.827603485653339,M9_REVIN_MSR,cofactor_6425,7,42,revin,False,stats,True,False,False,1.0,
1.1128344195770024,1.430040025731341,18.536887663602425,0.8981783221008456,1.7989251197047171,M11_REVIN_MSR_DPS_CAL,cofactor_6425,7,42,revin,True,profile,True,False,True,1.25,1.1472051112793913
1.0892303284945715,1.4032166960268389,17.859078960322012,0.8847041157216118,1.7824354442725256,M9_REVIN_MSR,cofactor_6425,14,42,revin,False,stats,True,False,False,1.0,
1.0860054413379583,1.3959438813397589,18.009182808689584,0.87712978633058,1.7707051622360777,M11_REVIN_MSR_DPS_CAL,cofactor_6425,14,42,revin,True,profile,True,False,True,1.25,1.119002107516986
1.0407096834968501,1.3513783450095929,16.79578597923443,0.8621185406980261,1.760193076869926,M9_REVIN_MSR,cofactor_6425,30,42,revin,False,stats,True,False,False,1.0,
1.0237771086867866,1.3282088365361422,16.603071589367037,0.8462369815040983,1.8219273874942947,M11_REVIN_MSR_DPS_CAL,cofactor_6425,30,42,revin,True,profile,True,False,True,1.25,1.0732384092080292
0.9312901457043418,1.6049471674026496,25.576912293599495,1.3072105475303253,6.988451299353136,M9_REVIN_MSR,cofactor_6426,3,42,revin,False,stats,True,False,False,1.0,
0.9926918318657295,1.7012927374050728,27.741098809471186,1.3817503477848347,7.6454430383771985,M11_REVIN_MSR_DPS_CAL,cofactor_6426,3,42,revin,True,profile,True,False,True,1.25,1.015065736824682
0.9925258365638211,1.744547774547105,26.75547869831633,1.434794399899618,8.670691856519097,M9_REVIN_MSR,cofactor_6426,7,42,revin,False,stats,True,False,False,1.0,
1.0547343780778664,1.8523621895204767,28.111960276474747,1.5228637626871495,7.046943719882226,M11_REVIN_MSR_DPS_CAL,cofactor_6426,7,42,revin,True,profile,True,False,True,1.0,1.0673315507511367
1.036637170753636,1.884055368130371,27.647931874716143,1.5733414799343906,9.418428098012416,M9_REVIN_MSR,cofactor_6426,14,42,revin,False,stats,True,False,False,1.0,
1.0133427185195025,1.7753873492328949,27.48607646339765,1.4578895482867256,8.325883940764818,M11_REVIN_MSR_DPS_CAL,cofactor_6426,14,42,revin,True,profile,True,False,True,1.25,1.0168868256529826
0.9647296011483827,1.6375279800708589,26.974474040616986,1.3232709808110483,8.529452544523354,M9_REVIN_MSR,cofactor_6426,30,42,revin,False,stats,True,False,False,1.0,
0.9384699415576458,1.548784595862309,26.758991686607054,1.2321630868030633,5.333095345372679,M11_REVIN_MSR_DPS_CAL,cofactor_6426,30,42,revin,True,profile,True,False,True,1.25,0.913194058132104
1.0928591138263815,1.5490754901121613,19.28586180906499,1.0979430920008046,2.4475251499907738,M9_REVIN_MSR,cofactor_6428,3,42,revin,False,stats,True,False,False,1.0,
1.2219852855274655,1.7453286699437633,21.347132077257974,1.2462595017904559,2.8838042419789067,M11_REVIN_MSR_DPS_CAL,cofactor_6428,3,42,revin,True,profile,True,False,True,0.75,1.1093202697841533
1.1300362525445395,1.610366839407158,19.960118048639917,1.1473890726634326,2.9956803954100315,M9_REVIN_MSR,cofactor_6428,7,42,revin,False,stats,True,False,False,1.0,
1.2094360144140643,1.7219245829919156,21.020927447408376,1.2257730759794168,2.3699636534323525,M11_REVIN_MSR_DPS_CAL,cofactor_6428,7,42,revin,True,profile,True,False,True,1.25,1.100967220982386
1.1617485490421242,1.6590279063301427,20.638178360885966,1.1844532239153418,3.8590313392880433,M9_REVIN_MSR,cofactor_6428,14,42,revin,False,stats,True,False,False,1.0,
1.1738533311791874,1.6693387511146196,20.789672050272202,1.1870032387381355,2.934959028848015,M11_REVIN_MSR_DPS_CAL,cofactor_6428,14,42,revin,True,profile,True,False,True,1.0,1.0675093055661653
1.1264702392931272,1.590240662887079,20.30161693126166,1.1225523431106272,2.636217367382689,M9_REVIN_MSR,cofactor_6428,30,42,revin,False,stats,True,False,False,1.0,
1.1210092430269811,1.5703891079071741,20.387139235241712,1.0998391106689436,2.72112987209145,M11_REVIN_MSR_DPS_CAL,cofactor_6428,30,42,revin,True,profile,True,False,True,1.25,1.0325873433971917
1.7358726485945908,3.132977419526545,22.869695586114204,2.6082989800632648,4.250053840214294,M9_REVIN_MSR,cofactor_6429,3,42,revin,False,stats,True,False,False,1.0,
2.0354129203014004,3.593795944581731,27.1197898040055,2.9620369306100125,4.248954073911201,M11_REVIN_MSR_DPS_CAL,cofactor_6429,3,42,revin,True,profile,True,False,True,1.25,1.9407565694887206
1.9393912962400197,3.5471697972344787,25.494924481321828,2.9702492947112287,4.676324432059658,M9_REVIN_MSR,cofactor_6429,7,42,revin,False,stats,True,False,False,1.0,
2.0276794083294987,3.773646236474456,27.213608881093084,3.1828142913850663,4.663197568308333,M11_REVIN_MSR_DPS_CAL,cofactor_6429,7,42,revin,True,profile,True,False,True,1.25,1.909888288251381
1.9617753677838432,3.656525321418105,25.724714265901543,3.0859223076239886,5.176493462796723,M9_REVIN_MSR,cofactor_6429,14,42,revin,False,stats,True,False,False,1.0,
1.8305521937356588,3.205868730474752,26.33564037741283,2.6320372141452015,4.244089930226493,M11_REVIN_MSR_DPS_CAL,cofactor_6429,14,42,revin,True,profile,True,False,True,1.25,1.704529381877806
1.8742091087591088,3.3452856448590227,25.788801522419153,2.771159671359798,4.575204085461586,M9_REVIN_MSR,cofactor_6429,30,42,revin,False,stats,True,False,False,1.0,
1.7394497429017077,3.0056684478316575,25.00332247654121,2.451362638434435,4.140879054866358,M11_REVIN_MSR_DPS_CAL,cofactor_6429,30,42,revin,True,profile,True,False,True,1.25,1.6601184969715448
5.564160650913434,10.697860085817757,9.162522788529925,9.137600309972994,3.9498627944174567,M9_REVIN_MSR,cofactor_6431,3,42,revin,False,stats,True,False,False,1.0,
5.966718465098478,11.600176526537716,9.85081416028703,9.948662970215292,4.074358232374167,M11_REVIN_MSR_DPS_CAL,cofactor_6431,3,42,revin,True,profile,True,False,True,1.0,6.805493077927636
5.847771209240226,11.607991040348558,9.740479009854429,10.028099195373734,4.306068734185481,M9_REVIN_MSR,cofactor_6431,7,42,revin,False,stats,True,False,False,1.0,
5.883392507012528,11.541241771528993,9.753831798131877,9.929724642184668,3.9955604693698303,M11_REVIN_MSR_DPS_CAL,cofactor_6431,7,42,revin,True,profile,True,False,True,1.0,6.749517474839086
5.756976692146393,11.413153910451557,9.698459562929571,9.855484666381496,4.137183360012864,M9_REVIN_MSR,cofactor_6431,14,42,revin,False,stats,True,False,False,1.0,
5.875890260203593,11.66944255489001,9.862877348516928,10.082841825046838,4.326687104811882,M11_REVIN_MSR_DPS_CAL,cofactor_6431,14,42,revin,True,profile,True,False,True,1.25,6.762272531252002
5.745064507580725,11.579374711102927,9.729785546278057,10.054350807471906,4.324642527827886,M9_REVIN_MSR,cofactor_6431,30,42,revin,False,stats,True,False,False,1.0,
5.805961498270012,11.603300654452276,9.831824249227127,10.046949511090643,4.15247473528119,M11_REVIN_MSR_DPS_CAL,cofactor_6431,30,42,revin,True,profile,True,False,True,1.25,6.551713456223379
6.382313939324649,10.570931477595588,12.401381177323884,8.42735802724375,3.757151620336947,M9_REVIN_MSR,cofactor_6432,3,42,revin,False,stats,True,False,False,1.0,
6.711051860085839,10.90277716199045,13.251234981405835,8.593161265659305,3.7344507059849685,M11_REVIN_MSR_DPS_CAL,cofactor_6432,3,42,revin,True,profile,True,False,True,1.25,4.07685011524964
6.407630799307217,10.716896471303373,12.406926966762077,8.590938252608286,3.745707501515503,M9_REVIN_MSR,cofactor_6432,7,42,revin,False,stats,True,False,False,1.0,
6.864947736315171,11.19275090052955,13.487044934329198,8.840862119146523,3.562570610806481,M11_REVIN_MSR_DPS_CAL,cofactor_6432,7,42,revin,True,profile,True,False,True,1.25,4.09942099156984
6.4187037865612755,10.860274229178481,12.351438148847006,8.761066365715491,3.8259211180403314,M9_REVIN_MSR,cofactor_6432,14,42,revin,False,stats,True,False,False,1.0,
6.539387547870882,10.800622406001176,12.741469208636587,8.596508039745896,3.6112589468131295,M11_REVIN_MSR_DPS_CAL,cofactor_6432,14,42,revin,True,profile,True,False,True,1.25,3.8629959651430528
6.381060408634076,10.817470165846528,12.307620024470557,8.735568312063753,3.742378124239675,M9_REVIN_MSR,cofactor_6432,30,42,revin,False,stats,True,False,False,1.0,
6.33973353831603,10.597293703722558,12.336245341302547,8.492365100566948,3.6309785654555222,M11_REVIN_MSR_DPS_CAL,cofactor_6432,30,42,revin,True,profile,True,False,True,1.0,3.7931344159684333
1.8290351318642666,3.22495086305569,13.663754395611463,2.656304373531118,3.523766063448863,M9_REVIN_MSR,cofactor_6433,3,42,revin,False,stats,True,False,False,1.0,
2.044422096096249,3.729392046358549,15.288208658072822,3.11931116362705,3.893641670482894,M11_REVIN_MSR_DPS_CAL,cofactor_6433,3,42,revin,True,profile,True,False,True,1.25,2.180553312022875
2.1054430773349364,4.0496581404870735,15.169612836631321,3.459560826553174,4.723204960248132,M9_REVIN_MSR,cofactor_6433,7,42,revin,False,stats,True,False,False,1.0,
2.1787916602160524,3.969835841521243,15.727110630055465,3.3187417642828647,3.917967248922236,M11_REVIN_MSR_DPS_CAL,cofactor_6433,7,42,revin,True,profile,True,False,True,1.25,2.301981582641789
2.0437786733045527,3.8228989908059567,14.870450763255311,3.2309481814188983,4.172455325134697,M9_REVIN_MSR,cofactor_6433,14,42,revin,False,stats,True,False,False,1.0,
2.180078042177196,4.113938254385161,15.675433883214351,3.4890539924840933,4.14383682636022,M11_REVIN_MSR_DPS_CAL,cofactor_6433,14,42,revin,True,profile,True,False,True,1.25,2.3048402732813775
1.9900982906232187,3.6099119205467645,14.649696335366105,3.0120220957715262,3.877637095472634,M9_REVIN_MSR,cofactor_6433,30,42,revin,False,stats,True,False,False,1.0,
2.0655182943416737,3.8190909805165676,15.101952127724394,3.2125649856402547,3.9787353836649237,M11_REVIN_MSR_DPS_CAL,cofactor_6433,30,42,revin,True,profile,True,False,True,1.25,2.180283699092012
1.4160274583116532,2.3841519287854362,14.849345894333519,1.9182213473608345,3.3169696621151723,M9_REVIN_MSR,cofactor_6434,3,42,revin,False,stats,True,False,False,1.0,
1.4039713422648008,2.2806783049470183,14.909438556552141,1.79744826710984,3.0805024644097845,M11_REVIN_MSR_DPS_CAL,cofactor_6434,3,42,revin,True,profile,True,False,True,1.25,1.605420429361462
1.4535433959464816,2.459042039305718,15.364531990446126,1.983598327906388,3.9208456310548705,M9_REVIN_MSR,cofactor_6434,7,42,revin,False,stats,True,False,False,1.0,
1.4135339660506123,2.2650062193760294,15.192965866924082,1.7699217843088484,3.2409995010086856,M11_REVIN_MSR_DPS_CAL,cofactor_6434,7,42,revin,True,profile,True,False,True,1.25,1.5809537827167266
1.4809925844012302,2.524845648782438,15.657919202681972,2.045019535114198,4.108547634820484,M9_REVIN_MSR,cofactor_6434,14,42,revin,False,stats,True,False,False,1.0,
1.3929863525139798,2.262273222301387,15.055566210855547,1.7826732335760658,3.3290290915619667,M11_REVIN_MSR_DPS_CAL,cofactor_6434,14,42,revin,True,profile,True,False,True,1.25,1.5059627725161757
1.498144873164939,2.5407625184643177,15.994188884011026,2.052227746590418,3.786992100819282,M9_REVIN_MSR,cofactor_6434,30,42,revin,False,stats,True,False,False,1.0,
1.433150635401225,2.3123860979166535,15.734417913132553,1.8148498528421524,3.153535356380786,M11_REVIN_MSR_DPS_CAL,cofactor_6434,30,42,revin,True,profile,True,False,True,1.25,1.5601987659308068
3.4131787888854563,4.728720931758965,5.273814717960315,3.272994165931935,2.3606511941774886,M9_REVIN_MSR,cofactor_6436,3,42,revin,False,stats,True,False,False,1.0,
3.4423963853351722,4.709715118483471,5.26162031480251,3.214459490171502,2.218286024179991,M11_REVIN_MSR_DPS_CAL,cofactor_6436,3,42,revin,True,profile,True,False,True,1.0,3.3917822048724777
3.4619796447122564,4.893251119388972,5.4000522103903315,3.4583600572740134,2.5651772333778853,M9_REVIN_MSR,cofactor_6436,7,42,revin,False,stats,True,False,False,1.0,
3.345007975248518,4.673480746783581,5.145865910652412,3.2640181436183404,2.3289056673740736,M11_REVIN_MSR_DPS_CAL,cofactor_6436,7,42,revin,True,profile,True,False,True,1.0,3.3611848924556087
3.4170995784834557,4.798675180695574,5.330994245969975,3.3693145998890843,2.4503043902517745,M9_REVIN_MSR,cofactor_6436,14,42,revin,False,stats,True,False,False,1.0,
3.3200041277912575,4.546858446495184,5.1494513408848785,3.10689984826336,2.252097440636647,M11_REVIN_MSR_DPS_CAL,cofactor_6436,14,42,revin,True,profile,True,False,True,1.0,3.311253850599743
3.3246676560409334,4.6783863250825855,5.180003476582319,3.2917137102238048,2.3737355985467774,M9_REVIN_MSR,cofactor_6436,30,42,revin,False,stats,True,False,False,1.0,
3.2133809210346427,4.390203015638564,4.990016409819462,2.991538201838638,2.1587607907503923,M11_REVIN_MSR_DPS_CAL,cofactor_6436,30,42,revin,True,profile,True,False,True,1.0,3.322187945773656
1.7996007706675758,3.1735634554280407,30.733479769228357,2.614176712211678,4.411044241329426,M9_REVIN_MSR,cofactor_6437,3,42,revin,False,stats,True,False,False,1.0,
1.9491746524552669,3.512123634841508,33.119741904161046,2.9218063051298757,5.106173172606458,M11_REVIN_MSR_DPS_CAL,cofactor_6437,3,42,revin,True,profile,True,False,True,1.0,2.1008826070299977
1.8811331261716189,3.42568463449182,32.023550877883565,2.8631846496316427,5.373240856224365,M9_REVIN_MSR,cofactor_6437,7,42,revin,False,stats,True,False,False,1.0,
1.9718052676310365,3.680174176395699,33.315601638928776,3.1075790745718015,5.3183857630113165,M11_REVIN_MSR_DPS_CAL,cofactor_6437,7,42,revin,True,profile,True,False,True,0.75,2.1511035992756504
1.7027883081109352,2.8779563364770198,31.214103722663268,2.320326484285899,4.843491199398239,M9_REVIN_MSR,cofactor_6437,14,42,revin,False,stats,True,False,False,1.0,
1.8143161752679429,3.055118001435932,32.13857209029094,2.458224449543597,4.111283359729687,M11_REVIN_MSR_DPS_CAL,cofactor_6437,14,42,revin,True,profile,True,False,True,1.25,1.8972690967261354
1.5858566682981994,2.6306214886245596,30.879046591089317,2.0990136833768833,4.306537697058972,M9_REVIN_MSR,cofactor_6437,30,42,revin,False,stats,True,False,False,1.0,
1.6105268832161197,2.597767611182933,30.966617534417956,2.0384293594812597,3.9763840283782357,M11_REVIN_MSR_DPS_CAL,cofactor_6437,30,42,revin,True,profile,True,False,True,1.25,1.617757176778642
1.8546844357114174,5.456341173619311,3.285485259065574,5.131803225645597,4.977283126826871,M9_REVIN_MSR,cofactor_6438,3,42,revin,False,stats,True,False,False,1.0,
1.9578775507852308,5.833911780264716,3.4928177126037907,5.495941305083957,4.654548721474441,M11_REVIN_MSR_DPS_CAL,cofactor_6438,3,42,revin,True,profile,True,False,True,1.25,6.023880181454417
1.9291797865696778,5.625639051134239,3.411849563729974,5.284874429036333,5.098566552292411,M9_REVIN_MSR,cofactor_6438,7,42,revin,False,stats,True,False,False,1.0,
1.898797047560914,5.557306623269736,3.4248955279159574,5.2232131641449495,4.585534107233306,M11_REVIN_MSR_DPS_CAL,cofactor_6438,7,42,revin,True,profile,True,False,True,1.25,5.781268863454931
1.8476091350937358,5.236223954757809,3.354292415851185,4.89976155714832,5.280374304288967,M9_REVIN_MSR,cofactor_6438,14,42,revin,False,stats,True,False,False,1.0,
1.8257719984727423,5.0511048552613635,3.393382074134197,4.709909661963148,4.95117994108513,M11_REVIN_MSR_DPS_CAL,cofactor_6438,14,42,revin,True,profile,True,False,True,1.25,5.313161147072765
1.7856258416727828,5.096577258130195,3.2678022692739126,4.773861661002223,5.216461000442781,M9_REVIN_MSR,cofactor_6438,30,42,revin,False,stats,True,False,False,1.0,
1.8105313740919147,4.971301049321335,3.3133397697021687,4.63019877083329,4.973865881089089,M11_REVIN_MSR_DPS_CAL,cofactor_6438,30,42,revin,True,profile,True,False,True,1.25,5.243213990675727
1.6980950712871532,2.5849030303579204,11.847781983309886,1.949029512151331,3.0427259746748825,M9_REVIN_MSR,cofactor_6439,3,42,revin,False,stats,True,False,False,1.0,
